Ano;Referencia;UF;População prisional_total;Pessoas privadas de liberdade por faixa etaria_18 a 24 anos;pessoas privadas de liberdade por faixa etaria_25 a 29 anos;pessoas privadas de liberdade por faixa etaria_30 a 34 anos;pessoas privadas de liberdade por faixa etaria_35 a 45 anos;pessoas privadas de liberdade por faixa etaria_46 a 60 anos;pessoas privadas de liberdade por faixa etaria_61 a 70 anos;pessoas privadas de liberdade por faixa etaria_Mais de 70 anos;Pessoas privadas de liberdade por cor de pele_Branca;Pessoas privadas de liberdade por cor de pele_Preta;Pessoas privadas de liberdade por cor de pele_Parda;Pessoas privadas de liberdade por cor de pele_Amarela;Pessoas privadas de liberdade por cor de pele_Indigena;Crimes contra o patrimonio | Furto simples (Art. 155) | Total;Crimes contra o patrimonio | Furto qualificado;Crimes contra o patrimonio | Roubo simples (Art. 157);Crimes contra o patrimonio | Roubo qualificado;Crimes contra o patrimonio | Latrocinio;Crimes contra o patrimonio | Extorsao;Crimes contra o patrimonio | Extorsao mediante sequestro;Crimes contra o patrimonio | Apropriacao indebita;Crimes contra o patrimonio | Apropriacao indebita previdenciaria;Crimes contra o patrimonio | Estelionato;Crimes contra o patrimonio | Receptacao;Crimes contra o patrimonio | Receptacao qualificada;Trafico de drogas;Associacao para o trafico;Trafico internacional de drogas
2024;2024/1;RO;110.0;29.0;15.0;19.0;36.0;8.0;2.0;1.0;28.0;28.0;54.0;0.0;0.0;6.0;11.0;8.0;1.0;;2.0;;;;;;;31.0;0.0;1.0
2024;2024/1;RO;170.0;28.0;34.0;30.0;52.0;26.0;0.0;0.0;39.0;29.0;102.0;0.0;0.0;21.0;48.0;20.0;39.0;;;2.0;;;2.0;13.0;;50.0;10.0;
2024;2024/1;RO;58.0;2.0;10.0;25.0;10.0;10.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/1;RO;282.0;25.0;44.0;44.0;86.0;58.0;8.0;0.0;38.0;37.0;159.0;1.0;0.0;40.0;;29.0;;;;;;;;4.0;;10.0;0.0;0.0
2024;2024/1;RO;177.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/1;RO;98.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/1;RO;34.0;10.0;4.0;7.0;8.0;4.0;1.0;0.0;3.0;8.0;23.0;0.0;0.0;1.0;1.0;1.0;4.0;;4.0;;;;;1.0;;7.0;;
2024;2024/1;RO;95.0;21.0;18.0;15.0;20.0;13.0;2.0;0.0;18.0;16.0;50.0;0.0;0.0;10.0;;10.0;;;;;;;;5.0;;10.0;5.0;2.0
2024;2024/1;RO;109.0;14.0;8.0;29.0;29.0;14.0;4.0;0.0;27.0;23.0;59.0;0.0;0.0;21.0;;19.0;;;;3.0;;;;4.0;;18.0;3.0;
2024;2024/1;RO;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/1;RO;58.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/1;RO;29.0;6.0;6.0;3.0;9.0;5.0;0.0;0.0;6.0;4.0;15.0;0.0;0.0;5.0;4.0;8.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;16.0;3.0;0.0
2024;2024/1;RO;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/1;RO;18.0;2.0;4.0;3.0;7.0;2.0;0.0;0.0;3.0;2.0;13.0;0.0;0.0;4.0;2.0;4.0;4.0;1.0;;;;;;4.0;;5.0;1.0;3.0
2024;2024/1;RO;306.0;32.0;42.0;52.0;100.0;31.0;10.0;2.0;57.0;36.0;152.0;2.0;1.0;32.0;0.0;42.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;34.0;2.0;0.0
2024;2024/1;RO;210.0;39.0;44.0;49.0;47.0;17.0;11.0;3.0;40.0;78.0;57.0;7.0;0.0;40.0;;17.0;15.0;;;;;;2.0;7.0;;;;
2024;2024/1;RO;85.0;19.0;21.0;23.0;14.0;6.0;2.0;0.0;17.0;31.0;27.0;5.0;0.0;;;;;;;;;;;;;;;
2024;2024/1;RO;63.0;3.0;11.0;12.0;25.0;12.0;0.0;0.0;21.0;9.0;33.0;0.0;0.0;12.0;12.0;14.0;14.0;;;;;;4.0;;;21.0;;
2024;2024/1;RO;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/1;RO;57.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/1;RO;98.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/1;RO;423.0;49.0;57.0;62.0;111.0;61.0;16.0;9.0;70.0;46.0;236.0;0.0;0.0;27.0;23.0;52.0;44.0;;2.0;;;;3.0;14.0;;99.0;8.0;
2024;2024/1;RO;230.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/1;RO;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024;2024/1;RO;328.0;86.0;64.0;57.0;78.0;30.0;5.0;1.0;33.0;31.0;227.0;2.0;0.0;16.0;;0.0;21.0;;;;;;;11.0;;15.0;;
2024;2024/1;RO;305.0;60.0;61.0;57.0;89.0;25.0;5.0;1.0;51.0;28.0;158.0;0.0;3.0;52.0;52.0;35.0;35.0;35.0;0.0;0.0;1.0;0.0;2.0;11.0;8.0;4.0;14.0;0.0
2024;2024/1;RO;411.0;96.0;84.0;88.0;83.0;51.0;7.0;2.0;48.0;84.0;256.0;4.0;0.0;45.0;;102.0;;;;1.0;;;;;8.0;58.0;;
2024;2024/1;RO;122.0;21.0;26.0;29.0;26.0;15.0;5.0;0.0;25.0;42.0;54.0;1.0;0.0;16.0;16.0;20.0;20.0;20.0;1.0;1.0;0.0;0.0;1.0;20.0;0.0;16.0;1.0;0.0
2024;2024/1;RO;94.0;0.0;2.0;1.0;3.0;0.0;2.0;0.0;0.0;1.0;7.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/1;RO;83.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/1;RO;142.0;15.0;20.0;23.0;47.0;25.0;4.0;0.0;23.0;10.0;72.0;3.0;1.0;8.0;8.0;11.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;16.0;;
2024;2024/1;RO;62.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/1;RO;81.0;12.0;17.0;9.0;35.0;6.0;0.0;0.0;8.0;21.0;50.0;0.0;0.0;4.0;0.0;8.0;8.0;;;;;;;2.0;;16.0;;1.0
2024;2024/1;RO;135.0;12.0;16.0;29.0;57.0;20.0;1.0;0.0;20.0;7.0;94.0;1.0;0.0;0.0;0.0;23.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;24.0;1.0;4.0
2024;2024/1;RO;113.0;5.0;8.0;15.0;30.0;25.0;12.0;3.0;25.0;18.0;10.0;0.0;0.0;21.0;;29.0;;;1.0;1.0;;;;5.0;;32.0;5.0;
2024;2024/1;RO;71.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/1;RO;64.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/1;RO;225.0;41.0;44.0;40.0;59.0;31.0;5.0;2.0;32.0;28.0;99.0;4.0;0.0;19.0;;31.0;;;;;;;;4.0;;29.0;1.0;
2024;2024/1;RO;84.0;9.0;25.0;21.0;27.0;2.0;0.0;0.0;6.0;5.0;73.0;0.0;0.0;12.0;;17.0;;;;;;;;;;7.0;;
2024;2024/1;RO;290.0;11.0;28.0;40.0;84.0;88.0;21.0;6.0;33.0;17.0;226.0;0.0;3.0;12.0;0.0;27.0;11.0;2.0;7.0;0.0;0.0;0.0;2.0;4.0;0.0;16.0;5.0;5.0
2024;2024/1;RO;654.0;140.0;180.0;143.0;165.0;26.0;0.0;0.0;61.0;55.0;530.0;2.0;6.0;10.0;12.0;44.0;90.0;0.0;1.0;0.0;0.0;0.0;0.0;13.0;0.0;49.0;3.0;0.0
2024;2024/1;RO;112.0;12.0;19.0;21.0;43.0;12.0;3.0;2.0;31.0;23.0;55.0;0.0;0.0;0.0;36.0;0.0;47.0;;1.0;;;;1.0;7.0;;55.0;2.0;1.0
2024;2024/1;RO;105.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/1;RO;448.0;66.0;124.0;95.0;131.0;31.0;0.0;0.0;43.0;44.0;303.0;0.0;0.0;19.0;;3.0;138.0;68.0;17.0;;;;;17.0;;39.0;1.0;
2024;2024/1;RO;218.0;38.0;59.0;58.0;49.0;14.0;0.0;0.0;12.0;27.0;154.0;2.0;0.0;21.0;0.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;20.0;0.0;0.0
2024;2024/1;RO;548.0;102.0;142.0;142.0;131.0;27.0;1.0;0.0;42.0;65.0;368.0;0.0;1.0;36.0;0.0;120.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;11.0;0.0;43.0;0.0;0.0
2024;2024/1;RO;65.0;10.0;18.0;12.0;15.0;10.0;0.0;0.0;21.0;3.0;30.0;8.0;3.0;14.0;33.0;2.0;38.0;13.0;0.0;0.0;1.0;0.0;3.0;19.0;0.0;40.0;4.0;1.0
2024;2024/1;RO;223.0;30.0;49.0;41.0;72.0;25.0;4.0;2.0;52.0;46.0;120.0;0.0;0.0;10.0;16.0;13.0;21.0;;1.0;;;;;4.0;;25.0;1.0;2.0
2024;2024/1;RO;295.0;35.0;68.0;63.0;94.0;26.0;8.0;1.0;62.0;27.0;177.0;0.0;1.0;20.0;132.0;20.0;134.0;5.0;2.0;1.0;1.0;0.0;6.0;2.0;35.0;136.0;10.0;4.0
2024;2024/1;RO;154.0;21.0;28.0;40.0;52.0;13.0;0.0;0.0;35.0;20.0;90.0;2.0;0.0;39.0;;43.0;;;;;;;;7.0;;46.0;;
2024;2024/1;RO;134.0;;3.0;19.0;78.0;32.0;2.0;;52.0;18.0;59.0;;;1.0;9.0;6.0;77.0;18.0;2.0;4.0;;;1.0;13.0;;80.0;40.0;2.0
2024;2024/1;RO;8.0;0.0;2.0;0.0;4.0;2.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024;2024/1;RO;1356.0;175.0;266.0;249.0;408.0;169.0;25.0;11.0;132.0;108.0;785.0;2.0;4.0;15.0;25.0;51.0;121.0;0.0;0.0;2.0;0.0;0.0;1.0;18.0;0.0;141.0;10.0;4.0
2024;2024/1;RO;15.0;4.0;3.0;0.0;5.0;3.0;0.0;0.0;3.0;0.0;11.0;0.0;1.0;;;;;;;;;;;;;;;
2024;2024/1;RO;140.0;15.0;17.0;25.0;56.0;20.0;3.0;1.0;19.0;12.0;101.0;0.0;5.0;7.0;6.0;6.0;6.0;;;;;;1.0;9.0;;37.0;9.0;
2024;2024/1;RO;160.0;15.0;24.0;36.0;48.0;30.0;6.0;1.0;30.0;11.0;113.0;0.0;6.0;11.0;6.0;15.0;15.0;;1.0;;;;;5.0;;47.0;10.0;2.0
2024;2024/1;RO;9.0;0.0;0.0;0.0;4.0;2.0;3.0;0.0;3.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024;2024/1;RO;3035.0;373.0;509.0;607.0;1032.0;437.0;62.0;13.0;283.0;182.0;1764.0;13.0;7.0;48.0;73.0;144.0;144.0;;3.0;;;;6.0;61.0;;290.0;15.0;7.0
2024;2024/1;RR;160.0;21.0;32.0;32.0;48.0;27.0;0.0;0.0;10.0;10.0;103.0;0.0;15.0;48.0;6.0;4.0;8.0;19.0;8.0;0.0;0.0;0.0;0.0;1.0;2.0;45.0;3.0;
2024;2024/1;RR;177.0;;;;;;;;;;;;;6.0;4.0;8.0;19.0;8.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;114.0;55.0;3.0
2024;2024/1;RR;855.0;73.0;137.0;131.0;238.0;180.0;96.0;0.0;78.0;134.0;535.0;0.0;63.0;6.0;12.0;25.0;115.0;8.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;96.0;1.0;0.0
2024;2024/1;RR;1301.0;87.0;290.0;254.0;401.0;201.0;60.0;8.0;155.0;178.0;887.0;0.0;81.0;102.0;159.0;161.0;580.0;5.0;1.0;0.0;0.0;0.0;3.0;4.0;1.0;327.0;19.0;10.0
2024;2024/1;RR;97.0;9.0;13.0;17.0;27.0;10.0;7.0;14.0;10.0;13.0;64.0;0.0;3.0;1.0;0.0;1.0;15.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;77.0;16.0;4.0
2024;2024/1;RR;331.0;13.0;76.0;64.0;108.0;60.0;7.0;3.0;36.0;40.0;236.0;0.0;19.0;1.0;3.0;6.0;44.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;94.0;1.0;1.0
2024;2024/1;RR;1637.0;264.0;477.0;353.0;420.0;116.0;7.0;0.0;157.0;253.0;1135.0;0.0;90.0;25.0;53.0;65.0;262.0;49.0;1.0;8.0;3.0;1.0;4.0;5.0;6.0;340.0;4.0;2.0
2024;2024/1;RR;143.0;29.0;43.0;41.0;25.0;2.0;2.0;1.0;12.0;11.0;93.0;4.0;2.0;4.0;6.0;7.0;27.0;4.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
2024;2024/1;RS;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/1;RS;58.0;5.0;11.0;8.0;15.0;16.0;2.0;1.0;43.0;7.0;8.0;0.0;0.0;2.0;2.0;1.0;12.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;20.0;6.0;0.0
2024;2024/1;RS;8.0;2.0;2.0;2.0;2.0;0.0;0.0;0.0;5.0;1.0;2.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/1;RS;94.0;3.0;15.0;23.0;40.0;13.0;0.0;0.0;60.0;14.0;20.0;0.0;0.0;3.0;9.0;8.0;42.0;6.0;2.0;0.0;0.0;0.0;0.0;5.0;0.0;23.0;10.0;0.0
2024;2024/1;RS;2431.0;423.0;507.0;438.0;709.0;284.0;61.0;9.0;1466.0;464.0;490.0;8.0;3.0;61.0;145.0;191.0;660.0;53.0;34.0;2.0;1.0;0.0;7.0;132.0;1.0;675.0;179.0;17.0
2024;2024/1;RS;69.0;3.0;10.0;16.0;21.0;15.0;3.0;1.0;42.0;12.0;15.0;0.0;0.0;0.0;3.0;4.0;6.0;1.0;1.0;0.0;0.0;0.0;1.0;3.0;1.0;31.0;14.0;1.0
2024;2024/1;RS;101.0;6.0;15.0;19.0;33.0;23.0;4.0;1.0;56.0;6.0;39.0;0.0;0.0;13.0;4.0;23.0;11.0;3.0;2.0;;;;;2.0;;37.0;21.0;
2024;2024/1;RS;107.0;2.0;8.0;13.0;33.0;32.0;15.0;4.0;66.0;25.0;13.0;1.0;2.0;5.0;1.0;5.0;9.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;1.0;1.0
2024;2024/1;RS;113.0;9.0;15.0;28.0;38.0;22.0;1.0;0.0;65.0;17.0;29.0;2.0;0.0;6.0;12.0;6.0;25.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47.0;18.0;0.0
2024;2024/1;RS;80.0;11.0;20.0;15.0;26.0;8.0;0.0;0.0;53.0;17.0;10.0;0.0;0.0;3.0;3.0;9.0;35.0;7.0;1.0;1.0;1.0;0.0;0.0;7.0;0.0;25.0;3.0;0.0
2024;2024/1;RS;154.0;16.0;32.0;36.0;54.0;15.0;1.0;0.0;99.0;28.0;24.0;1.0;0.0;7.0;7.0;10.0;85.0;11.0;;;;;;14.0;;55.0;16.0;1.0
2024;2024/1;RS;61.0;2.0;9.0;15.0;29.0;5.0;1.0;0.0;36.0;14.0;11.0;0.0;0.0;2.0;7.0;9.0;26.0;4.0;1.0;1.0;;;;7.0;;25.0;5.0;1.0
2024;2024/1;RS;947.0;102.0;172.0;155.0;301.0;171.0;35.0;10.0;717.0;70.0;154.0;6.0;0.0;13.0;48.0;40.0;172.0;13.0;8.0;2.0;0.0;0.0;8.0;42.0;3.0;342.0;112.0;15.0
2024;2024/1;RS;496.0;47.0;54.0;69.0;166.0;116.0;28.0;16.0;347.0;41.0;100.0;7.0;1.0;13.0;24.0;23.0;50.0;8.0;1.0;0.0;1.0;0.0;2.0;10.0;0.0;158.0;46.0;4.0
2024;2024/1;RS;387.0;51.0;61.0;57.0;121.0;72.0;18.0;7.0;262.0;16.0;96.0;8.0;5.0;;;;;;;;;;;;;;;
2024;2024/1;RS;729.0;60.0;118.0;138.0;226.0;151.0;26.0;10.0;405.0;63.0;236.0;7.0;18.0;21.0;40.0;25.0;143.0;26.0;5.0;1.0;0.0;0.0;5.0;36.0;1.0;212.0;86.0;9.0
2024;2024/1;RS;613.0;51.0;109.0;93.0;204.0;111.0;34.0;11.0;448.0;90.0;68.0;5.0;2.0;1.0;5.0;5.0;22.0;7.0;0.0;1.0;0.0;0.0;3.0;5.0;0.0;32.0;7.0;4.0
2024;2024/1;RS;571.0;40.0;84.0;95.0;175.0;122.0;34.0;21.0;389.0;51.0;125.0;4.0;2.0;5.0;9.0;10.0;18.0;3.0;1.0;;;1.0;1.0;5.0;;77.0;21.0;2.0
2024;2024/1;RS;1041.0;76.0;160.0;216.0;351.0;172.0;49.0;17.0;728.0;83.0;207.0;13.0;10.0;30.0;56.0;48.0;211.0;36.0;7.0;;;;;59.0;1.0;324.0;124.0;12.0
2024;2024/1;RS;734.0;67.0;106.0;127.0;248.0;132.0;43.0;11.0;527.0;74.0;124.0;4.0;5.0;31.0;50.0;35.0;185.0;21.0;4.0;0.0;1.0;0.0;3.0;27.0;0.0;217.0;55.0;9.0
2024;2024/1;RS;3987.0;422.0;810.0;784.0;1276.0;533.0;115.0;46.0;2542.0;696.0;716.0;17.0;16.0;63.0;176.0;256.0;1219.0;130.0;33.0;22.0;1.0;0.0;27.0;269.0;6.0;1366.0;377.0;45.0
2024;2024/1;RS;78.0;0.0;1.0;2.0;36.0;31.0;5.0;3.0;61.0;2.0;15.0;0.0;0.0;0.0;0.0;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0
2024;2024/1;RS;226.0;19.0;48.0;57.0;72.0;27.0;3.0;0.0;164.0;25.0;34.0;2.0;1.0;3.0;17.0;18.0;113.0;12.0;0.0;1.0;0.0;0.0;0.0;16.0;0.0;66.0;13.0;1.0
2024;2024/1;RS;140.0;6.0;23.0;34.0;53.0;23.0;1.0;0.0;83.0;9.0;45.0;2.0;0.0;13.0;19.0;18.0;30.0;3.0;0.0;0.0;1.0;0.0;0.0;10.0;0.0;24.0;9.0;1.0
2024;2024/1;RS;81.0;6.0;12.0;14.0;33.0;13.0;1.0;2.0;59.0;12.0;8.0;2.0;0.0;7.0;14.0;6.0;17.0;1.0;1.0;;;;;2.0;;15.0;2.0;1.0
2024;2024/1;RS;128.0;9.0;25.0;23.0;52.0;14.0;4.0;1.0;94.0;3.0;29.0;2.0;0.0;16.0;34.0;7.0;46.0;1.0;1.0;0.0;0.0;0.0;1.0;7.0;1.0;46.0;11.0;1.0
2024;2024/1;RS;170.0;8.0;25.0;47.0;56.0;32.0;2.0;0.0;122.0;16.0;32.0;0.0;0.0;4.0;14.0;10.0;101.0;15.0;1.0;0.0;0.0;0.0;0.0;11.0;0.0;43.0;14.0;1.0
2024;2024/1;RS;81.0;2.0;11.0;19.0;31.0;16.0;2.0;0.0;51.0;9.0;20.0;1.0;0.0;3.0;9.0;9.0;11.0;1.0;;1.0;1.0;;2.0;;2.0;16.0;;
2024;2024/1;RS;118.0;2.0;19.0;20.0;46.0;27.0;4.0;0.0;80.0;19.0;18.0;1.0;0.0;3.0;4.0;1.0;13.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
2024;2024/1;RS;424.0;89.0;87.0;65.0;120.0;49.0;12.0;2.0;281.0;63.0;73.0;2.0;5.0;10.0;30.0;37.0;58.0;4.0;5.0;3.0;;;3.0;12.0;3.0;152.0;43.0;1.0
2024;2024/1;RS;74.0;1.0;5.0;6.0;23.0;31.0;7.0;0.0;52.0;9.0;13.0;0.0;0.0;3.0;1.0;7.0;16.0;3.0;;1.0;;;;2.0;;6.0;2.0;
2024;2024/1;RS;209.0;1.0;18.0;28.0;115.0;46.0;1.0;0.0;163.0;10.0;36.0;0.0;0.0;14.0;28.0;16.0;204.0;28.0;6.0;10.0;0.0;0.0;1.0;50.0;0.0;75.0;37.0;12.0
2024;2024/1;RS;404.0;48.0;76.0;84.0;143.0;47.0;6.0;0.0;240.0;76.0;77.0;6.0;0.0;7.0;21.0;19.0;53.0;4.0;9.0;2.0;0.0;0.0;4.0;10.0;0.0;180.0;70.0;4.0
2024;2024/1;RS;768.0;155.0;182.0;140.0;213.0;72.0;6.0;0.0;474.0;149.0;143.0;1.0;1.0;17.0;37.0;68.0;286.0;10.0;6.0;2.0;0.0;0.0;4.0;48.0;1.0;275.0;0.0;0.0
2024;2024/1;RS;462.0;88.0;94.0;82.0;131.0;58.0;7.0;2.0;318.0;28.0;99.0;10.0;0.0;15.0;20.0;32.0;66.0;6.0;4.0;1.0;0.0;0.0;3.0;38.0;0.0;146.0;43.0;4.0
2024;2024/1;RS;541.0;29.0;46.0;60.0;169.0;160.0;57.0;20.0;358.0;89.0;88.0;4.0;2.0;1.0;9.0;19.0;59.0;4.0;6.0;2.0;2.0;;4.0;7.0;;26.0;7.0;1.0
2024;2024/1;RS;1257.0;217.0;281.0;219.0;392.0;131.0;14.0;2.0;825.0;101.0;302.0;10.0;19.0;36.0;94.0;82.0;390.0;36.0;6.0;3.0;1.0;0.0;6.0;102.0;0.0;424.0;115.0;15.0
2024;2024/1;RS;549.0;83.0;109.0;109.0;177.0;59.0;12.0;0.0;313.0;128.0;103.0;3.0;2.0;15.0;28.0;54.0;230.0;23.0;6.0;2.0;;0.0;1.0;41.0;0.0;158.0;24.0;1.0
2024;2024/1;RS;607.0;35.0;117.0;142.0;216.0;68.0;18.0;11.0;367.0;116.0;121.0;2.0;1.0;22.0;46.0;78.0;187.0;19.0;2.0;1.0;1.0;0.0;1.0;37.0;1.0;206.0;51.0;5.0
2024;2024/1;RS;523.0;44.0;101.0;123.0;173.0;61.0;18.0;3.0;330.0;97.0;91.0;2.0;3.0;11.0;41.0;41.0;156.0;14.0;5.0;;;;1.0;30.0;;181.0;46.0;1.0
2024;2024/1;RS;2599.0;383.0;560.0;526.0;816.0;251.0;44.0;17.0;1712.0;364.0;498.0;10.0;0.0;91.0;164.0;200.0;1010.0;111.0;21.0;15.0;2.0;;5.0;178.0;;801.0;231.0;25.0
2024;2024/1;RS;677.0;128.0;214.0;136.0;153.0;41.0;5.0;0.0;393.0;155.0;127.0;2.0;0.0;10.0;20.0;43.0;291.0;18.0;6.0;3.0;0.0;0.0;2.0;67.0;0.0;257.0;52.0;4.0
2024;2024/1;RS;923.0;153.0;213.0;172.0;275.0;87.0;21.0;2.0;579.0;169.0;159.0;9.0;7.0;;;;;;;;;;;;;;;
2024;2024/1;RS;1011.0;190.0;205.0;179.0;329.0;94.0;11.0;3.0;620.0;141.0;236.0;9.0;5.0;50.0;136.0;142.0;402.0;41.0;10.0;;;;6.0;56.0;1.0;376.0;86.0;3.0
2024;2024/1;RS;209.0;34.0;44.0;41.0;65.0;21.0;3.0;1.0;142.0;16.0;48.0;3.0;0.0;11.0;25.0;16.0;42.0;0.0;4.0;0.0;0.0;0.0;2.0;5.0;0.0;50.0;20.0;9.0
2024;2024/1;RS;583.0;124.0;153.0;121.0;144.0;39.0;2.0;0.0;361.0;105.0;111.0;3.0;3.0;15.0;39.0;38.0;212.0;21.0;8.0;1.0;0.0;0.0;2.0;48.0;1.0;214.0;64.0;3.0
2024;2024/1;RS;630.0;56.0;171.0;164.0;192.0;43.0;2.0;2.0;418.0;86.0;113.0;7.0;6.0;45.0;95.0;64.0;356.0;55.0;4.0;1.0;0.0;0.0;4.0;59.0;1.0;257.0;84.0;5.0
2024;2024/1;RS;740.0;100.0;169.0;133.0;229.0;89.0;15.0;4.0;455.0;44.0;219.0;12.0;10.0;46.0;87.0;42.0;235.0;36.0;8.0;2.0;1.0;0.0;4.0;46.0;0.0;288.0;81.0;10.0
2024;2024/1;RS;1605.0;263.0;424.0;368.0;457.0;88.0;4.0;1.0;928.0;344.0;317.0;9.0;7.0;33.0;63.0;96.0;652.0;60.0;22.0;3.0;0.0;0.0;1.0;170.0;2.0;693.0;169.0;16.0
2024;2024/1;RS;1811.0;219.0;420.0;417.0;572.0;154.0;23.0;5.0;1216.0;188.0;395.0;10.0;0.0;58.0;140.0;168.0;797.0;68.0;30.0;9.0;0.0;0.0;6.0;127.0;3.0;527.0;152.0;14.0
2024;2024/1;RS;1570.0;270.0;341.0;299.0;463.0;160.0;33.0;4.0;1118.0;157.0;277.0;7.0;11.0;45.0;110.0;105.0;340.0;39.0;12.0;17.0;3.0;;3.0;92.0;3.0;652.0;229.0;20.0
2024;2024/1;RS;605.0;79.0;128.0;106.0;209.0;72.0;9.0;2.0;386.0;52.0;161.0;2.0;4.0;26.0;33.0;40.0;111.0;21.0;5.0;1.0;0.0;0.0;1.0;6.0;1.0;212.0;48.0;1.0
2024;2024/1;RS;164.0;28.0;28.0;37.0;44.0;22.0;3.0;1.0;104.0;25.0;34.0;1.0;0.0;7.0;18.0;13.0;46.0;1.0;2.0;0.0;1.0;0.0;0.0;4.0;0.0;75.0;12.0;0.0
2024;2024/1;RS;73.0;2.0;17.0;9.0;26.0;14.0;4.0;1.0;47.0;7.0;19.0;0.0;0.0;5.0;5.0;2.0;21.0;5.0;0.0;0.0;1.0;0.0;0.0;5.0;0.0;10.0;3.0;1.0
2024;2024/1;RS;73.0;7.0;6.0;11.0;32.0;14.0;1.0;2.0;42.0;11.0;20.0;0.0;0.0;2.0;4.0;7.0;14.0;5.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;9.0;4.0;0.0
2024;2024/1;RS;58.0;6.0;5.0;7.0;22.0;12.0;3.0;3.0;38.0;10.0;10.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0
2024;2024/1;RS;130.0;12.0;29.0;18.0;42.0;22.0;6.0;1.0;79.0;13.0;36.0;2.0;0.0;6.0;8.0;10.0;25.0;2.0;1.0;;;;;5.0;;20.0;4.0;
